"ACQDATE","ACQYEAR","ASSISTED_PAYOUT_FLAG","BANK_INSURED","CERT","CHANGECODE","CHANGECODE_DESC","CHANGECODE_DESC_LONG","CHARTAGENT","CHARTER_COM_TO_OTHER_FLAG","CHARTER_COM_TO_OTS_FLAG","CHARTER_OTHER_TO_COM_FLAG","CHARTER_OTS_TO_COM_FLAG","CLASS","CLASS_CHANGE_FLAG","CLASS_TYPE","CLASS_TYPE_DESC","CLCODE","CNTYNAME","CNTYNUM","EFFDATE","EFFYEAR","ENDDATE","ENDYEAR","ESTDATE","ESTYEAR","FAILED_COM_TO_COM_FLAG","FAILED_OTHER_TO_COM_FLAG","FAILED_OTS_TO_COM_FLAG","FAILED_OTS_TO_OTS_FLAG","FAILED_RTC_FLAG","FDICREGION","FDICREGION_DESC","FI_EFFDATE","FI_UNINUM","FRM_CERT","FRM_CHARTAGENT","FRM_CLASS","FRM_CLASS_TYPE","FRM_CLASS_TYPE_DESC","FRM_CLCODE","FRM_CNTYNAME","FRM_CNTYNUM","FRM_INSAGENT1","FRM_INSTNAME","FRM_ORGTYPE","FRM_ORGTYPE_NUM","FRM_PADDR","FRM_PADDR2","FRM_PCITY","FRM_PSTALP","FRM_PSTNUM","FRM_PZIP5","FRM_PZIPREST","FRM_REGAGENT","FRM_TRUST","ID","INSAGENT1","INSAGENT1_CHANGE_FLAG","INSAGENT2","INSTNAME","INSURED_COM_FLAG","INSURED_OTS_FLAG","LATITUDE","LONGITUDE","MADDR","MADDR2","MCITY","MSTALP","MSTATE","MZIP5","MZIPREST","NEW_CHARTER_DENOVO_FLAG","NEW_CHARTER_FLAG","OFF_CNTYNUM","OFF_NUM","ORGTYPE","ORGTYPE_NUM","ORG_ROLE_CDE","ORG_STAT_FLG","PADDR","PADDR2","PCITY","PROCDATE","PROCYEAR","PSTALP","PZIP5","PZIPREST","REGAGENT","REGAGENT_CHANGE_FLAG","RELOCATE_FLAG","REPORT_TYPE","SERVTYPE","SERVTYPE_DESC","STATE","STNUM","TRANSNUM","TRUST","UNASSIST_COM_TO_COM_FLAG","UNASSIST_COM_TO_OTS_FLAG","UNASSIST_OTHER_TO_COM_FLAG","UNASSIST_OTS_TO_COM_FLAG","UNASSIST_OTS_TO_OTS_FLAG","UNINUM","VOLUNTARY_LIQUIDATION_FLAG","WITHDRAW_INSURANCE_COM_FLAG","ACQ_BRANCHES","ACQ_BRANCHES_HREF"
"2002-02-28T00:00:00","2002","0","Y","23083","820","PARTICIPATED IN REORGANIZATION","Reorganized banking operations.","STATE","0","0","0","0","NM","0","C","Commercial","21","LOS ANGELES","37","2000-02-10T00:00:00","2000","1993-12-31T00:00:00","1993","1980-03-18T00:00:00","1980","0","0","0","0","0","14","SAN FRANCISCO","","0","23083","STATE","NM","C","Commercial","21","LOS ANGELES","37","BIF","General Bank","COMMERCIAL BANK","10","800 WEST 6TH STREET, 15TH FLOOR","","LOS ANGELES","CA","6","90017","0000","FDIC","","200001398_820_16169__","BIF","0","","General Bank","0","0","34.050288","-118.257833","800 WEST 6TH STREET, 15TH FLOOR","","LOS ANGELES","CA","CALIFORNIA","90017","0000","0","0","0","0","COMMERCIAL BANK","10","FI","N","800 WEST 6TH STREET, 15TH FLOOR","","LOS ANGELES","2000-04-07T00:00:00","2000","CA","90017","0000","FDIC","0","0","820","11","FULL SERVICE - BRICK AND MORTAR","CALIFORNIA","6","200001398","","0","0","0","0","0","16169","0","0","",""
"2000-02-23T00:00:00","2000","0","Y","3879","820","PARTICIPATED IN REORGANIZATION","Reorganized banking operations.","OCC","0","0","0","0","N","0","C","Commercial","3","MADISON","87","1999-11-17T00:00:00","1999","1976-03-09T00:00:00","1976","1890-01-01T00:00:00","1890","0","0","0","0","0","13","DALLAS","","0","3879","OCC","N","C","Commercial","3","MADISON","87","BIF","The First National Bank of Huntsville","COMMERCIAL BANK","10","MAIN AND HUGHES STREETS","","HUNTSVILLE","AR","5","72740","0000","OCC","","200001571_820_2530__","BIF","0","","The First National Bank of Huntsville","0","0","36.087406","-93.736937","P.O. BOX  11110","","FORT SMITH","AR","ARKANSAS","72917","0000","0","0","0","0","COMMERCIAL BANK","10","FI","N","MAIN AND HUGHES STREETS","","HUNTSVILLE","2000-03-21T00:00:00","2000","AR","72740","0000","OCC","0","0","820","11","FULL SERVICE - BRICK AND MORTAR","ARKANSAS","5","200001571","","0","0","0","0","0","2530","0","0","",""
"2002-06-30T00:00:00","2002","0","Y","21377","820","PARTICIPATED IN REORGANIZATION","Reorganized banking operations.","OCC","0","0","0","0","N","0","C","Commercial","3","FRANKLIN","49","2000-02-14T00:00:00","2000","1998-11-16T00:00:00","1998","1974-01-02T00:00:00","1974","0","0","0","0","0","2","NEW YORK","","0","21377","OCC","N","C","Commercial","3","FRANKLIN","49","BIF","Bank One Trust Company, National Association","COMMERCIAL BANK","10","100 EAST BROAD STREET","","COLUMBUS","OH","39","43215","0000","OCC","Full","200001589_820_14788__","BIF","0","SAIF","Bank One Trust Company, National Association","0","0","39.962642","-82.998039","LAW, COMP. & GOVT. REL. DEPT., 111 POLARIS PARKWAY, SUITE P4","","COLUMBUS","OH","OHIO","43271","0152","0","0","0","0","COMMERCIAL BANK","10","FI","N","100 EAST BROAD STREET","","COLUMBUS","2000-03-21T00:00:00","2000","OH","43215","0000","OCC","0","0","820","11","FULL SERVICE - BRICK AND MORTAR","OHIO","39","200001589","Full","0","0","0","0","0","14788","0","0","",""
"2000-06-29T00:00:00","2000","0","Y","27530","820","PARTICIPATED IN REORGANIZATION","Reorganized banking operations.","OCC","0","0","0","0","N","0","C","Commercial","3","LOS ANGELES","37","2000-02-25T00:00:00","2000","1998-12-04T00:00:00","1998","1989-06-16T00:00:00","1989","0","0","0","0","0","14","SAN FRANCISCO","","0","27530","OCC","N","C","Commercial","3","LOS ANGELES","37","BIF","Nara Bank, National Association","COMMERCIAL BANK","10","3701 WILSHIRE BOULEVARD, SUITE 220","","LOS ANGELES","CA","6","90006","0000","OCC","","200001606_820_40263__","BIF","0","","Nara Bank, National Association","0","0","34.061789","-118.306595","3731 WILSHIRE BOULEVARD, SUITE 1000","","LOS ANGELES","CA","CALIFORNIA","90010","2830","0","0","0","0","COMMERCIAL BANK","10","FI","N","3701 WILSHIRE BOULEVARD, SUITE 220","","LOS ANGELES","2000-03-21T00:00:00","2000","CA","90006","0000","OCC","0","0","820","11","FULL SERVICE - BRICK AND MORTAR","CALIFORNIA","6","200001606","","0","0","0","0","0","40263","0","0","",""
"2002-06-30T00:00:00","2002","0","Y","34876","820","PARTICIPATED IN REORGANIZATION","Reorganized banking operations.","OCC","0","0","0","0","N","0","C","Commercial","3","FAIRFIELD","1","2000-02-25T00:00:00","2000","1998-12-28T00:00:00","1998","1998-12-28T00:00:00","1998","0","0","0","0","0","2","NEW YORK","","0","34876","OCC","N","C","Commercial","3","FAIRFIELD","1","BIF","Westport National Bank","COMMERCIAL BANK","10","1495 POST ROAD EAST","","WESTPORT","CT","9","06880","0000","OCC","","200001608_820_61938__","BIF","0","","Westport National Bank","0","0","41.13871","-73.312742","P.O. Box 309","","Westport","CT","CONNECTICUT","06881","0309","0","0","0","0","COMMERCIAL BANK","10","FI","N","1495 POST ROAD EAST","","WESTPORT","2000-03-21T00:00:00","2000","CT","06880","0000","OCC","0","0","820","11","FULL SERVICE - BRICK AND MORTAR","CONNECTICUT","9","200001608","","0","0","0","0","0","61938","0","0","",""
"2006-03-29T00:00:00","2006","0","Y","4386","820","PARTICIPATED IN REORGANIZATION","Reorganized banking operations.","STATE","0","0","0","0","NM","0","C","Commercial","21","LAWRENCE","93","1999-12-30T00:00:00","1999","1975-10-01T00:00:00","1975","1890-01-14T00:00:00","1890","0","0","0","0","0","9","CHICAGO","","0","4386","STATE","NM","C","Commercial","21","LAWRENCE","93","BIF","Stone City Bank of Bedford, Indiana","COMMERCIAL BANK","10","1502 I STREET","","BEDFORD","IN","18","47421","0000","FDIC","","200040740_820_2890__","BIF","0","","Stone City Bank of Bedford, Indiana","0","0","38.862119","-86.482627","P.O. BOX  1348","","BEDFORD","IN","INDIANA","47421","1348","0","0","0","0","COMMERCIAL BANK","10","FI","N","1502 I STREET","","BEDFORD","2000-04-27T00:00:00","2000","IN","47421","0000","FDIC","0","0","820","11","FULL SERVICE - BRICK AND MORTAR","INDIANA","18","200040740","","0","0","0","0","0","2890","0","0","",""
"2001-02-14T00:00:00","2001","0","Y","22238","820","PARTICIPATED IN REORGANIZATION","Reorganized banking operations.","OCC","0","0","0","0","N","0","C","Commercial","3","CUMBERLAND","51","2000-03-30T00:00:00","2000","1995-07-07T00:00:00","1995","1976-03-08T00:00:00","1976","0","0","0","0","0","5","ATLANTA","","0","22238","OCC","N","C","Commercial","3","CUMBERLAND","51","BIF","United National Bank","COMMERCIAL BANK","10","320 GREEN STREET","","FAYETTEVILLE","NC","37","28301","0000","OCC","","200040818_820_15454__","BIF","0","","United National Bank","0","0","35.056285","-78.876862","6 CONCOURSE PARKWAY, SUITE 2300","","ATLANTA","GA","GEORGIA","30328","6185","0","0","0","0","COMMERCIAL BANK","10","FI","N","320 GREEN STREET","","FAYETTEVILLE","2000-05-02T00:00:00","2000","NC","28301","0000","OCC","0","0","820","11","FULL SERVICE - BRICK AND MORTAR","NORTH CAROLINA","37","200040818","","0","0","0","0","0","15454","0","0","",""
"2002-06-23T00:00:00","2002","0","Y","27281","820","PARTICIPATED IN REORGANIZATION","Reorganized banking operations.","STATE","0","0","0","0","SM","0","C","Commercial","13","SPOTSYLVANIA","177","1998-12-31T00:00:00","1998","1988-06-27T00:00:00","1988","1988-06-27T00:00:00","1988","0","0","0","0","0","5","ATLANTA","","0","27281","STATE","SM","C","Commercial","13","SPOTSYLVANIA","177","BIF","Virginia Heartland Bank","COMMERCIAL BANK","10","201 HARRISON ROAD","","FREDERICKSBURG","VA","51","22408","1815","FED","","200040824_820_39425__","BIF","0","","Virginia Heartland Bank","0","0","38.326203","-77.775692","P.O. BOX 7267","","FREDERICKSBURG","VA","VIRGINIA","22404","7267","0","0","0","0","COMMERCIAL BANK","10","FI","N","201 HARRISON ROAD","","FREDERICKSBURG","2000-05-03T00:00:00","2000","VA","22408","1815","FED","0","0","820","11","FULL SERVICE - BRICK AND MORTAR","VIRGINIA","51","200040824","","0","0","0","0","0","39425","0","0","",""
"2001-08-30T00:00:00","2001","0","Y","17942","820","PARTICIPATED IN REORGANIZATION","Reorganized banking operations.","STATE","0","0","0","0","SI","0","S","Savings","41","HARTFORD","3","2000-03-01T00:00:00","2000","1996-07-29T00:00:00","1996","1905-05-11T00:00:00","1905","0","0","0","0","0","2","NEW YORK","","0","17942","STATE","SI","S","Savings","41","HARTFORD","3","BIF","The Savings Bank of Manchester","STOCK SAVINGS BANK","115","923 MAIN STREET","","MANCHESTER","CT","9","06040","0000","FDIC","Full","200041201_820_11876__","BIF","0","","The Savings Bank of Manchester","0","0","41.769615","-72.520624","P.O. BOX  231","","MANCHESTER","CT","CONNECTICUT","06040","0000","0","0","0","0","STOCK SAVINGS BANK","115","FI","N","923 MAIN STREET","","MANCHESTER","2000-05-05T00:00:00","2000","CT","06040","0000","FDIC","0","0","820","11","FULL SERVICE - BRICK AND MORTAR","CONNECTICUT","9","200041201","Full","0","0","0","0","0","11876","0","0","",""
"2006-03-29T00:00:00","2006","0","Y","3639","820","PARTICIPATED IN REORGANIZATION","Reorganized banking operations.","OCC","0","0","0","0","N","0","C","Commercial","3","DE WITT","39","2000-04-30T00:00:00","2000","1974-02-15T00:00:00","1974","1872-06-01T00:00:00","1872","0","0","0","0","0","11","KANSAS CITY","","0","3639","OCC","N","C","Commercial","3","DE WITT","39","BIF","First National Bank and Trust Company of Clinton","COMMERCIAL BANK","10","401 PUBLIC SQUARE","","CLINTON","IL","17","61727","0000","OCC","Full","200041502_820_2321__","BIF","0","","First National Bank & Trust Company","0","0","0","0","Po Box 191","","Clinton","IL","ILLINOIS","61727","0191","0","0","0","0","COMMERCIAL BANK","10","FI","N","401 PUBLIC SQUARE","","CLINTON","2000-05-16T00:00:00","2000","IL","61727","0000","OCC","0","0","820","11","FULL SERVICE - BRICK AND MORTAR","ILLINOIS","17","200041502","Full","0","0","0","0","0","2321","0","0","",""
"2006-03-29T00:00:00","2006","0","Y","7329","820","PARTICIPATED IN REORGANIZATION","Reorganized banking operations.","OCC","0","0","0","0","N","0","C","Commercial","3","FRANKLIN","33","2000-05-24T00:00:00","2000","1995-03-13T00:00:00","1995","1906-06-18T00:00:00","1906","0","0","0","0","0","2","NEW YORK","","0","7329","OCC","N","C","Commercial","3","FRANKLIN","33","BIF","The Tupper Lake National Bank","COMMERCIAL BANK","10","75 PARK STREET","","TUPPER LAKE","NY","36","12986","0000","OCC","","200041920_820_4800__","BIF","0","","The Tupper Lake National Bank","0","0","44.223068","-74.46553","P.O. BOX  1088","","TUPPER LAKE","NY","NEW YORK","12986","0000","0","0","0","0","COMMERCIAL BANK","10","FI","N","75 PARK STREET","","TUPPER LAKE","2000-06-05T00:00:00","2000","NY","12986","0000","OCC","0","0","820","11","FULL SERVICE - BRICK AND MORTAR","NEW YORK","36","200041920","","0","0","0","0","0","4800","0","0","",""
"2000-05-20T00:00:00","2000","0","Y","24184","820","PARTICIPATED IN REORGANIZATION","Reorganized banking operations.","OCC","0","0","0","0","N","0","C","Commercial","3","KERN","29","2000-05-20T00:00:00","2000","1997-02-21T00:00:00","1997","1982-11-01T00:00:00","1982","0","0","0","0","0","14","SAN FRANCISCO","","0","24184","OCC","N","C","Commercial","3","KERN","29","BIF","Sierra National Bank","COMMERCIAL BANK","10","224 WEST F STREET","","TEHACHAPI","CA","6","93561","0000","OCC","","200042252_820_16838__","BIF","0","","Sierra National Bank","0","0","35.131099","-118.450673","224 WEST F STREET","","TEHACHAPI","CA","CALIFORNIA","93561","0000","0","0","0","0","COMMERCIAL BANK","10","FI","Y","224 WEST F STREET","","TEHACHAPI","2000-06-14T00:00:00","2000","CA","93561","0000","OCC","0","0","820","11","FULL SERVICE - BRICK AND MORTAR","CALIFORNIA","6","200042252","","0","0","0","0","0","16838","0","0","",""
"2000-05-19T00:00:00","2000","0","Y","5515","820","PARTICIPATED IN REORGANIZATION","Reorganized banking operations.","OCC","0","0","0","0","N","0","C","Commercial","3","SAN AUGUSTINE","405","2000-05-19T00:00:00","2000","1993-12-28T00:00:00","1993","1902-03-05T00:00:00","1902","0","0","0","0","0","13","DALLAS","","0","5515","OCC","N","C","Commercial","3","SAN AUGUSTINE","405","BIF","The First National Bank of San Augustine","COMMERCIAL BANK","10","123 HARRISON STREET","","SAN AUGUSTINE","TX","48","75972","0000","OCC","","200042290_820_3744__","BIF","0","","The First National Bank of San Augustine","0","0","31.530842740549","-94.110522847295","123 HARRISON STREET","","SAN AUGUSTINE","TX","TEXAS","75972","0000","0","0","0","0","COMMERCIAL BANK","10","FI","Y","123 HARRISON STREET","","SAN AUGUSTINE","2000-06-15T00:00:00","2000","TX","75972","0000","OCC","0","0","820","11","FULL SERVICE - BRICK AND MORTAR","TEXAS","48","200042290","","0","0","0","0","0","3744","0","0","",""
"2000-04-23T00:00:00","2000","0","Y","5570","820","PARTICIPATED IN REORGANIZATION","Reorganized banking operations.","OCC","0","0","0","0","N","0","C","Commercial","3","VICTORIA","469","2000-04-14T00:00:00","2000","1998-09-17T00:00:00","1998","1867-01-01T00:00:00","1867","0","0","0","0","0","13","DALLAS","","0","5570","OCC","N","C","Commercial","3","VICTORIA","469","BIF","First Victoria National Bank","COMMERCIAL BANK","10","101 SOUTH MAIN STREET","","VICTORIA","TX","48","77901","0000","OCC","Full","200042303_820_3790__","BIF","0","","First Victoria National Bank","0","0","28.799226","-97.006146","P.O. BOX  1338","","VICTORIA","TX","TEXAS","77901","0000","0","0","0","0","COMMERCIAL BANK","10","FI","N","101 SOUTH MAIN STREET","","VICTORIA","2000-06-15T00:00:00","2000","TX","77901","0000","OCC","0","0","820","11","FULL SERVICE - BRICK AND MORTAR","TEXAS","48","200042303","Full","0","0","0","0","0","3790","0","0","",""
"2002-03-06T00:00:00","2002","0","Y","23743","820","PARTICIPATED IN REORGANIZATION","Reorganized banking operations.","OCC","0","0","0","0","N","0","C","Commercial","3","SAN DIEGO","73","2000-05-31T00:00:00","2000","1991-01-28T00:00:00","1991","1982-03-03T00:00:00","1982","0","0","0","0","0","14","SAN FRANCISCO","","0","23743","OCC","N","C","Commercial","3","SAN DIEGO","73","BIF","Rancho Santa Fe National Bank","COMMERCIAL BANK","10","6110 EL TORDO","","RANCHO SANTA FE","CA","6","92067","0000","OCC","Full","200042311_820_16598__","BIF","0","","Rancho Santa Fe National Bank","0","0","33.021164","-117.203314","401 WEST A. STREET","","SAN DIEGO","CA","CALIFORNIA","92101","0000","0","0","0","0","COMMERCIAL BANK","10","FI","N","6110 EL TORDO","","RANCHO SANTA FE","2000-06-15T00:00:00","2000","CA","92067","0000","OCC","0","0","820","11","FULL SERVICE - BRICK AND MORTAR","CALIFORNIA","6","200042311","Full","0","0","0","0","0","16598","0","0","",""
"2000-07-16T00:00:00","2000","0","Y","3664","820","PARTICIPATED IN REORGANIZATION","Reorganized banking operations.","OCC","0","0","0","0","N","0","C","Commercial","3","SANGAMON","167","2000-06-01T00:00:00","2000","1999-08-31T00:00:00","1999","1905-01-01T00:00:00","1905","0","0","0","0","0","9","CHICAGO","","0","3664","OCC","N","C","Commercial","3","VERMILION","183","BIF","Illinois National Bank","COMMERCIAL BANK","10","MAIN STREET","","FAIRMOUNT","IL","17","61841","0000","OCC","Full","200042341_820_2341__","BIF","0","","Illinois National Bank","0","0","39.798271","-89.651847","322 EAST CAPITOL STREET","","SPRINGFIELD","IL","ILLINOIS","62701","0000","0","0","0","0","COMMERCIAL BANK","10","FI","N","322 EAST CAPITOL STREET","","SPRINGFIELD","2000-06-15T00:00:00","2000","IL","62701","0000","OCC","0","0","820","11","FULL SERVICE - BRICK AND MORTAR","ILLINOIS","17","200042341","Full","0","0","0","0","0","2341","0","0","",""
"2006-03-29T00:00:00","2006","0","Y","16389","820","PARTICIPATED IN REORGANIZATION","Reorganized banking operations.","STATE","0","0","0","0","NM","0","C","Commercial","21","GREENVILLE","45","1998-12-31T00:00:00","1998","1993-06-29T00:00:00","1993","1946-03-10T00:00:00","1946","0","0","0","0","0","5","ATLANTA","","0","16389","STATE","NM","C","Commercial","21","GREENVILLE","45","BIF","Bank of Travelers Rest","COMMERCIAL BANK","10","1122 W/S POINSETT HIGHWAY","","TRAVELERS REST","SC","45","29690","0000","FDIC","","200042355_820_10568__","BIF","0","","Bank of Travelers Rest","0","0","0","0","P.O. BOX  1067","","TRAVELERS REST","SC","SOUTH CAROLINA","29690","0000","0","0","0","0","COMMERCIAL BANK","10","FI","N","1122 W/S POINSETT HIGHWAY","","TRAVELERS REST","2000-06-16T00:00:00","2000","SC","29690","0000","FDIC","0","0","820","11","FULL SERVICE - BRICK AND MORTAR","SOUTH CAROLINA","45","200042355","","0","0","0","0","0","10568","0","0","",""
"2000-05-24T00:00:00","2000","0","Y","31461","820","PARTICIPATED IN REORGANIZATION","Reorganized banking operations.","STATE","0","0","0","0","SI","0","S","Savings","41","MONTGOMERY","91","2000-02-24T00:00:00","2000","1991-06-05T00:00:00","1991","1915-01-01T00:00:00","1915","0","0","0","0","0","2","NEW YORK","","0","31461","STATE","SI","S","Savings","41","MONTGOMERY","91","SAIF","Harleysville Savings Bank","STOCK SAVINGS BANK","115","271 MAIN STREET","","HARLEYSVILLE","PA","42","19438","0000","FDIC","","200042356_820_44295__","SAIF","0","","Harleysville Savings Bank","0","0","40.267217","-75.375876","271 MAIN STREET","","HARLEYSVILLE","PA","PENNSYLVANIA","19438","0000","0","0","0","0","STOCK SAVINGS BANK","115","FI","N","271 MAIN STREET","","HARLEYSVILLE","2000-06-16T00:00:00","2000","PA","19438","0000","FDIC","0","0","820","11","FULL SERVICE - BRICK AND MORTAR","PENNSYLVANIA","42","200042356","","0","0","0","0","0","44295","0","0","",""
"2000-05-17T00:00:00","2000","0","Y","14511","820","PARTICIPATED IN REORGANIZATION","Reorganized banking operations.","STATE","0","0","0","0","NM","0","C","Commercial","21","POLK","153","1999-11-30T00:00:00","1999","1998-07-21T00:00:00","1998","1934-05-25T00:00:00","1934","0","0","0","0","0","11","KANSAS CITY","","0","14511","STATE","NM","C","Commercial","21","POLK","153","BIF","City State Bank","COMMERCIAL BANK","10","100 NORTH JACOB","","GRIMES","IA","19","50111","0610","FDIC","Full","200042416_820_9067__","BIF","0","","City State Bank","0","0","41.688393","-93.78988","P. O. BOX 610","","GRIMES","IA","IOWA","50111","0610","0","0","0","0","COMMERCIAL BANK","10","FI","N","100 NORTH JACOB","","GRIMES","2000-06-19T00:00:00","2000","IA","50111","0610","FDIC","0","0","820","11","FULL SERVICE - BRICK AND MORTAR","IOWA","19","200042416","Full","0","0","0","0","0","9067","0","0","",""
"2006-03-29T00:00:00","2006","0","Y","12126","820","PARTICIPATED IN REORGANIZATION","Reorganized banking operations.","STATE","0","0","0","0","NM","0","C","Commercial","21","KEOKUK","107","2000-05-01T00:00:00","2000","1971-09-13T00:00:00","1971","1884-01-01T00:00:00","1884","0","0","0","0","0","11","KANSAS CITY","","0","12126","STATE","NM","C","Commercial","21","KEOKUK","107","BIF","Keokuk County State Bank","COMMERCIAL BANK","10","201 SOUTH JEFFERSON STREET","","SIGOURNEY","IA","19","52591","0000","FDIC","Full","200042418_820_7705__","BIF","0","","Keokuk County State Bank","0","0","41.332782","-92.203954","P.O. BOX  207","","SIGOURNEY","IA","IOWA","52591","0000","0","0","0","0","COMMERCIAL BANK","10","FI","N","201 SOUTH JEFFERSON STREET","","SIGOURNEY","2000-06-19T00:00:00","2000","IA","52591","0000","FDIC","0","0","820","11","FULL SERVICE - BRICK AND MORTAR","IOWA","19","200042418","Full","0","0","0","0","0","7705","0","0","",""
"2000-11-16T00:00:00","2000","0","Y","4886","820","PARTICIPATED IN REORGANIZATION","Reorganized banking operations.","OCC","0","0","0","0","N","0","C","Commercial","3","CABARRUS","25","2000-06-15T00:00:00","2000","2000-05-18T00:00:00","2000","1888-07-05T00:00:00","1888","0","0","0","0","0","5","ATLANTA","","0","4886","OCC","N","C","Commercial","3","CABARRUS","25","BIF","First Charter National Bank","COMMERCIAL BANK","10","22 UNION STREET NORTH","","CONCORD","NC","37","28025","0000","OCC","Full","200043689_820_3250__","BIF","0","SAIF","First Charter National Bank","0","0","35.4112","-80.581964","P.O. BOX 228","","CONCORD","NC","NORTH CAROLINA","28025","0228","0","0","0","0","COMMERCIAL BANK","10","FI","N","22 UNION STREET NORTH","","CONCORD","2000-06-26T00:00:00","2000","NC","28025","0000","OCC","0","0","820","11","FULL SERVICE - BRICK AND MORTAR","NORTH CAROLINA","37","200043689","Full","0","0","0","0","0","3250","0","0","",""
"2001-05-22T00:00:00","2001","0","Y","22314","820","PARTICIPATED IN REORGANIZATION","Reorganized banking operations.","OCC","0","0","0","0","N","0","C","Commercial","3","MARICOPA","13","2000-06-15T00:00:00","2000","2000-02-01T00:00:00","2000","1976-08-05T00:00:00","1976","0","0","0","0","0","14","SAN FRANCISCO","","0","22314","OCC","N","C","Commercial","3","SAN FRANCISCO","75","BIF","Nextbank, National Association","COMMERCIAL BANK","10","595 MARKET STREET","","SAN FRANCISCO","CA","6","94105","0000","OCC","","200043976_820_15523__","BIF","0","","Nextbank, National Association","0","0","33.451144","-111.992508","4129 EAST VAN BUREN, SUITE 200","","PHOENIX","AZ","ARIZONA","85008","0000","0","0","0","0","COMMERCIAL BANK","10","FI","N","4127 EAST VAN BUREN STREET","","PHOENIX","2000-06-30T00:00:00","2000","AZ","85008","0000","OCC","0","1","820","11","FULL SERVICE - BRICK AND MORTAR","ARIZONA","4","200043976","","0","0","0","0","0","15523","0","0","",""
"2000-10-31T00:00:00","2000","0","Y","34380","820","PARTICIPATED IN REORGANIZATION","Reorganized banking operations.","OCC","0","0","0","0","N","0","C","Commercial","3","CLAY","27","2000-06-23T00:00:00","2000","2000-04-01T00:00:00","2000","1997-01-13T00:00:00","1997","0","0","0","0","0","11","KANSAS CITY","","0","34380","OCC","N","C","Commercial","3","CLAY","27","BIF","BREMER BANK, NATIONAL ASSOCIATION","COMMERCIAL BANK","10","3131 FRONTAGE ROAD SOUTH","","MOORHEAD","MN","27","56560","0000","OCC","","200044130_820_57143__","BIF","0","","BREMER BANK, NATIONAL ASSOCIATION","0","0","46.875463","-96.731037","1444 45TH STREET, SW","","FARGO","ND","NORTH DAKOTA","58103","0000","0","0","0","0","COMMERCIAL BANK","10","FI","N","3131 FRONTAGE ROAD SOUTH","","MOORHEAD","2000-07-06T00:00:00","2000","MN","56560","0000","OCC","0","0","820","11","FULL SERVICE - BRICK AND MORTAR","MINNESOTA","27","200044130","","0","0","0","0","0","57143","0","0","",""
"2000-11-14T00:00:00","2000","0","Y","4993","820","PARTICIPATED IN REORGANIZATION","Reorganized banking operations.","OCC","0","0","0","0","N","0","C","Commercial","3","LAUDERDALE","75","2000-06-30T00:00:00","2000","1991-07-26T00:00:00","1991","1888-01-01T00:00:00","1888","0","0","0","0","0","13","DALLAS","","0","4993","OCC","N","C","Commercial","3","LAUDERDALE","75","BIF","The Citizens National Bank of Meridian","COMMERCIAL BANK","10","512 22ND AVENUE","","MERIDIAN","MS","28","39301","0000","OCC","Full","200044648_820_3331__","BIF","0","","The Citizens National Bank of Meridian","0","0","32.364052","-88.69982","P.O. BOX  911","","MERIDIAN","MS","MISSISSIPPI","39302","0911","0","0","0","0","COMMERCIAL BANK","10","FI","N","512 22ND AVENUE","","MERIDIAN","2000-07-12T00:00:00","2000","MS","39301","0000","OCC","0","0","820","11","FULL SERVICE - BRICK AND MORTAR","MISSISSIPPI","28","200044648","Full","0","0","0","0","0","3331","0","0","",""
